,blueWins
176691,1
176692,0
176693,1
176694,1
176695,0
176696,1
176697,0
176698,1
176699,0
176700,1
176701,1
176702,1
176703,0
176704,1
176705,1
176706,1
176707,1
176708,1
176709,1
176710,1
176711,0
176712,0
176713,0
176714,1
176715,1
176716,1
176717,0
176718,0
176719,1
176720,0
176721,1
176722,1
176723,0
176724,0
176725,0
176726,0
176727,0
176728,1
176729,1
176730,0
176731,1
176732,1
176733,0
176734,0
176735,0
176736,0
176737,1
176738,1
176739,0
176740,1
176741,1
176742,1
176743,0
176744,1
176745,0
176746,1
176747,1
176748,1
176749,1
176750,0
176751,0
176752,0
176753,1
176754,0
176755,1
176756,1
176757,1
176758,1
176759,1
176760,1
176761,1
176762,1
176763,0
176764,1
176765,0
176766,0
176767,1
176768,1
176769,1
176770,0
176771,1
176772,0
176773,1
176774,1
176775,1
176776,1
176777,1
176778,1
176779,1
176780,0
176781,0
176782,1
176783,1
176784,0
176785,0
176786,0
176787,0
176788,1
176789,0
176790,1
176791,0
176792,1
176793,0
176794,0
176795,1
176796,1
176797,0
176798,1
176799,1
176800,1
176801,0
176802,1
176803,1
176804,1
176805,0
176806,1
176807,1
176808,1
176809,0
176810,0
176811,0
176812,0
176813,0
176814,0
176815,0
176816,0
176817,1
176818,0
176819,1
176820,1
176821,1
176822,0
176823,0
176824,0
176825,0
176826,1
176827,1
176828,0
176829,0
176830,1
176831,1
176832,1
176833,1
176834,1
176835,1
176836,0
176837,1
176838,0
176839,1
176840,0
176841,0
176842,0
176843,0
176844,1
176845,1
176846,1
176847,0
176848,0
176849,0
176850,0
176851,1
176852,0
176853,1
176854,0
176855,0
176856,0
176857,1
176858,1
176859,0
176860,1
176861,0
176862,0
176863,1
176864,1
176865,0
176866,1
176867,1
176868,0
176869,0
176870,1
176871,0
176872,1
176873,0
176874,1
176875,0
176876,1
176877,1
176878,1
176879,0
176880,0
176881,1
176882,1
176883,0
176884,0
176885,1
176886,0
176887,0
176888,0
176889,1
176890,0
176891,0
176892,0
176893,1
176894,1
176895,1
176896,1
176897,1
176898,0
176899,0
176900,1
176901,1
176902,1
176903,1
176904,1
176905,1
176906,1
176907,0
176908,1
176909,1
176910,0
176911,0
176912,1
176913,1
176914,0
176915,0
176916,1
176917,1
176918,1
176919,1
176920,0
176921,0
176922,0
176923,0
176924,0
176925,0
176926,0
176927,1
176928,0
176929,1
176930,0
176931,1
176932,1
176933,0
176934,0
176935,0
176936,0
176937,1
176938,0
176939,1
176940,1
176941,0
176942,0
176943,1
176944,0
176945,1
176946,0
176947,0
176948,0
176949,1
176950,0
176951,0
176952,1
176953,1
176954,0
176955,0
176956,0
176957,1
176958,0
176959,0
176960,0
176961,0
176962,0
176963,0
176964,1
176965,0
176966,1
176967,0
176968,0
176969,0
176970,0
176971,1
176972,0
176973,1
176974,0
176975,1
176976,1
176977,1
176978,1
176979,1
176980,0
176981,0
176982,0
176983,1
176984,1
176985,0
176986,0
176987,1
176988,1
176989,1
176990,0
176991,0
176992,0
176993,0
176994,0
176995,1
176996,0
176997,0
176998,0
176999,0
177000,0
177001,1
177002,1
177003,1
177004,1
177005,1
177006,0
177007,0
177008,0
177009,0
177010,1
177011,1
177012,0
177013,0
177014,1
177015,0
177016,0
177017,1
177018,0
177019,0
177020,0
177021,0
177022,0
177023,0
177024,1
177025,0
177026,0
177027,0
177028,0
177029,0
177030,1
177031,1
177032,0
177033,1
177034,0
177035,1
177036,1
177037,0
177038,1
177039,0
177040,1
177041,0
177042,0
177043,0
177044,0
177045,0
177046,0
177047,1
177048,0
177049,0
177050,1
177051,1
177052,0
177053,1
177054,1
177055,0
177056,0
177057,0
177058,1
177059,0
177060,0
177061,0
177062,1
177063,1
177064,1
177065,1
177066,0
177067,1
177068,1
177069,0
177070,0
177071,0
177072,1
177073,1
177074,1
177075,0
177076,1
177077,0
177078,0
177079,0
177080,0
177081,0
177082,0
177083,0
177084,1
177085,1
177086,0
177087,0
177088,1
177089,0
177090,0
177091,1
177092,0
177093,0
177094,1
177095,1
177096,1
177097,1
177098,0
177099,1
177100,1
177101,0
177102,0
177103,0
177104,1
177105,1
177106,0
177107,1
177108,0
177109,1
177110,1
177111,1
177112,0
177113,1
177114,0
177115,0
177116,0
177117,0
177118,0
177119,1
177120,1
177121,1
177122,1
177123,1
177124,0
177125,1
177126,0
177127,1
177128,0
177129,1
177130,1
177131,1
177132,1
177133,1
177134,1
177135,1
177136,0
177137,0
177138,1
177139,1
177140,0
177141,1
177142,0
177143,1
177144,1
177145,0
177146,1
177147,1
177148,1
177149,0
177150,1
177151,1
177152,1
177153,0
177154,0
177155,1
177156,1
177157,0
177158,0
177159,1
177160,1
177161,1
177162,1
177163,1
177164,0
177165,1
177166,0
177167,0
177168,0
177169,0
177170,1
177171,1
177172,1
177173,0
177174,1
177175,0
177176,1
177177,0
177178,1
177179,0
177180,1
177181,1
177182,0
177183,0
177184,1
177185,0
177186,1
177187,0
177188,0
177189,1
177190,0
177191,1
177192,1
177193,0
177194,0
177195,0
177196,1
177197,1
177198,1
177199,0
177200,0
177201,0
177202,1
177203,1
177204,1
177205,0
177206,0
177207,1
177208,1
177209,0
177210,0
177211,0
177212,0
177213,0
177214,1
177215,0
177216,0
177217,0
177218,0
177219,0
177220,0
177221,0
177222,0
177223,1
177224,0
177225,0
177226,0
177227,0
177228,1
177229,0
177230,0
177231,0
177232,1
177233,0
177234,0
177235,0
177236,1
177237,1
177238,0
177239,1
177240,1
177241,0
177242,0
177243,0
177244,0
177245,1
177246,1
177247,0
177248,1
177249,1
177250,1
177251,0
177252,0
177253,0
177254,0
177255,1
177256,0
177257,1
177258,0
177259,1
177260,0
177261,1
177262,0
177263,1
177264,1
177265,0
177266,1
177267,1
177268,1
177269,1
177270,0
177271,0
177272,0
177273,0
177274,0
177275,0
177276,0
177277,0
177278,0
177279,1
177280,0
177281,0
177282,1
177283,1
177284,0
177285,1
177286,0
177287,1
177288,1
177289,1
177290,1
177291,1
177292,1
177293,1
177294,0
177295,0
177296,0
177297,1
177298,0
177299,0
177300,1
177301,1
177302,0
177303,0
177304,0
177305,1
177306,1
177307,1
177308,1
177309,0
177310,0
177311,0
177312,1
177313,0
177314,1
177315,1
177316,0
177317,0
177318,1
177319,1
177320,0
177321,1
177322,1
177323,0
177324,0
177325,0
177326,1
177327,1
177328,0
177329,1
177330,1
177331,0
177332,1
177333,0
177334,1
177335,0
177336,1
177337,0
177338,1
177339,1
177340,1
177341,1
177342,1
177343,1
177344,0
177345,0
177346,1
177347,1
177348,1
177349,0
177350,0
177351,0
177352,0
177353,0
177354,1
177355,1
177356,1
177357,0
177358,0
177359,0
177360,0
177361,0
177362,1
177363,0
177364,1
177365,0
177366,0
177367,0
177368,0
177369,0
177370,0
177371,0
177372,1
177373,0
177374,1
177375,1
177376,1
177377,1
177378,0
177379,0
177380,0
177381,0
177382,1
177383,1
177384,0
177385,1
177386,1
177387,0
177388,0
177389,1
177390,0
177391,0
177392,0
177393,1
177394,1
177395,1
177396,1
177397,1
177398,0
177399,1
177400,0
177401,0
177402,0
177403,1
177404,1
177405,1
177406,0
177407,1
177408,0
177409,0
177410,0
177411,0
177412,1
177413,0
177414,0
177415,1
177416,1
177417,0
177418,1
177419,0
177420,0
177421,0
177422,1
177423,0
177424,1
177425,0
177426,0
177427,1
177428,1
177429,0
177430,0
177431,1
177432,1
177433,0
177434,1
177435,0
177436,1
177437,0
177438,1
177439,0
177440,1
177441,1
177442,1
177443,0
177444,1
177445,1
177446,1
177447,1
177448,1
177449,1
177450,0
177451,0
177452,1
177453,0
177454,1
177455,0
177456,0
177457,1
177458,1
177459,0
177460,0
177461,1
177462,1
177463,1
177464,1
177465,1
177466,0
177467,1
177468,1
177469,0
177470,0
177471,0
177472,0
177473,1
177474,0
177475,1
177476,1
177477,1
177478,0
177479,0
177480,1
177481,0
177482,0
177483,0
177484,0
177485,0
177486,0
177487,0
177488,1
177489,0
177490,0
177491,1
177492,1
177493,1
177494,0
177495,0
177496,0
177497,1
177498,1
177499,1
177500,1
177501,1
177502,1
177503,0
177504,0
177505,1
177506,0
177507,1
177508,0
177509,0
177510,1
177511,1
177512,1
177513,0
177514,0
177515,1
177516,0
177517,1
177518,0
177519,0
177520,0
177521,0
177522,0
177523,0
177524,0
177525,0
177526,1
177527,1
177528,0
177529,1
177530,0
177531,1
177532,0
177533,0
177534,1
177535,1
177536,0
177537,1
177538,0
177539,0
177540,1
177541,1
177542,0
177543,0
177544,0
177545,0
177546,0
177547,1
177548,0
177549,0
177550,1
177551,1
177552,1
177553,1
177554,0
177555,1
177556,0
177557,1
177558,0
177559,0
177560,1
177561,0
177562,1
177563,0
177564,0
177565,0
177566,0
177567,1
177568,0
177569,0
177570,1
177571,1
177572,1
177573,1
177574,0
177575,1
177576,1
177577,0
177578,1
177579,1
177580,1
177581,1
177582,0
177583,1
177584,0
177585,0
177586,0
177587,1
177588,0
177589,1
177590,1
177591,0
177592,0
177593,0
177594,1
177595,1
177596,1
177597,1
177598,1
177599,1
177600,1
177601,1
177602,1
177603,1
177604,0
177605,1
177606,1
177607,0
177608,1
177609,1
177610,0
177611,1
177612,1
177613,0
177614,1
177615,1
177616,0
177617,0
177618,0
177619,1
177620,0
177621,1
177622,1
177623,1
177624,1
177625,1
177626,1
177627,0
177628,1
177629,1
177630,1
177631,1
177632,0
177633,0
177634,1
177635,0
177636,0
177637,1
177638,1
177639,1
177640,1
177641,1
177642,0
177643,0
177644,0
177645,1
177646,1
177647,0
177648,1
177649,0
177650,0
177651,0
177652,1
177653,1
177654,1
177655,0
177656,0
177657,1
177658,1
177659,1
177660,0
177661,0
177662,0
177663,1
177664,0
177665,1
177666,1
177667,1
177668,0
177669,0
177670,0
177671,1
177672,0
177673,0
177674,0
177675,1
177676,1
177677,0
177678,0
177679,1
177680,1
177681,0
177682,1
177683,1
177684,0
177685,0
177686,0
177687,0
177688,0
177689,0
177690,0
177691,0
177692,0
177693,0
177694,0
177695,1
177696,1
177697,0
177698,1
177699,1
177700,0
177701,1
177702,0
177703,1
177704,1
177705,0
177706,1
177707,0
177708,1
177709,1
177710,0
177711,1
177712,1
177713,1
177714,1
177715,1
177716,0
177717,1
177718,0
177719,0
177720,0
177721,0
177722,1
177723,0
177724,1
177725,0
177726,1
177727,1
177728,1
177729,1
177730,0
177731,1
177732,1
177733,1
177734,0
177735,0
177736,0
177737,0
177738,1
177739,1
177740,1
177741,1
177742,1
177743,0
177744,0
177745,1
177746,0
177747,1
177748,0
177749,1
177750,1
177751,0
177752,1
177753,1
177754,1
177755,1
177756,0
177757,1
177758,1
177759,1
177760,1
177761,0
177762,0
177763,0
177764,1
177765,1
177766,0
177767,0
177768,0
177769,1
177770,1
177771,1
177772,1
177773,0
177774,1
177775,0
177776,0
177777,0
177778,0
177779,1
177780,0
177781,0
177782,0
177783,1
177784,0
177785,1
177786,1
177787,1
177788,1
177789,1
177790,0
177791,0
177792,1
177793,0
177794,0
177795,0
177796,0
177797,0
177798,0
177799,1
177800,1
177801,0
177802,0
177803,1
177804,1
177805,1
177806,0
177807,0
177808,1
177809,1
177810,1
177811,1
177812,1
177813,1
177814,1
177815,1
177816,0
177817,1
177818,0
177819,0
177820,0
177821,0
177822,0
177823,1
177824,1
177825,1
177826,0
177827,1
177828,1
177829,1
177830,0
177831,0
177832,0
177833,1
177834,1
177835,1
177836,0
177837,0
177838,1
177839,0
177840,0
177841,0
177842,1
177843,1
177844,0
177845,1
177846,1
177847,0
177848,1
177849,1
177850,0
177851,0
177852,0
177853,0
177854,1
177855,1
177856,0
177857,1
177858,0
177859,1
177860,1
177861,0
177862,0
177863,1
177864,0
177865,0
177866,1
177867,0
177868,0
177869,0
177870,1
177871,1
177872,0
177873,0
177874,1
177875,1
177876,0
177877,0
177878,0
177879,1
177880,1
177881,0
177882,0
177883,0
177884,0
177885,0
177886,1
177887,1
177888,1
177889,1
177890,1
177891,1
177892,0
177893,0
177894,1
177895,1
177896,1
177897,1
177898,0
177899,1
177900,1
177901,1
177902,0
177903,0
177904,0
177905,1
177906,1
177907,0
177908,0
177909,1
177910,0
177911,1
177912,1
177913,0
177914,0
177915,1
177916,1
177917,1
177918,0
177919,0
177920,1
177921,0
177922,0
177923,1
177924,0
177925,0
177926,0
177927,0
177928,0
177929,1
177930,1
177931,0
177932,0
177933,1
177934,1
177935,0
177936,1
177937,0
177938,1
177939,1
177940,0
177941,1
177942,1
177943,1
177944,0
177945,1
177946,1
177947,0
177948,0
177949,0
177950,0
177951,0
177952,1
177953,0
177954,0
177955,0
177956,1
177957,0
177958,0
177959,0
177960,0
177961,0
177962,0
177963,0
177964,1
177965,0
177966,1
177967,0
177968,1
177969,0
177970,1
177971,0
177972,0
177973,0
177974,1
177975,0
177976,0
177977,0
177978,0
177979,1
177980,1
177981,0
177982,0
177983,1
177984,0
177985,1
177986,1
177987,1
177988,1
177989,0
177990,1
177991,1
177992,1
177993,1
177994,1
177995,0
177996,1
177997,1
177998,1
177999,0
178000,0
178001,1
178002,0
178003,0
178004,1
178005,1
178006,1
178007,0
178008,1
178009,1
178010,1
178011,1
178012,0
178013,1
178014,0
178015,0
178016,1
178017,1
178018,1
178019,0
178020,0
178021,0
178022,0
178023,1
178024,1
178025,0
178026,0
178027,1
178028,1
178029,1
178030,1
178031,0
178032,1
178033,0
178034,1
178035,1
178036,0
178037,0
178038,0
178039,1
178040,0
178041,1
178042,0
178043,1
178044,1
178045,1
178046,1
178047,0
178048,0
178049,1
178050,0
178051,0
178052,0
178053,1
178054,0
178055,0
178056,1
178057,1
178058,1
178059,1
178060,1
178061,0
178062,0
178063,1
178064,1
178065,0
178066,1
178067,0
178068,1
178069,0
178070,0
178071,1
178072,0
178073,1
178074,1
178075,1
178076,1
178077,0
178078,1
178079,1
178080,0
178081,1
178082,1
178083,1
178084,0
178085,0
178086,0
178087,1
178088,0
178089,1
178090,1
178091,0
178092,1
178093,1
178094,0
178095,1
178096,1
178097,1
178098,0
178099,0
178100,0
178101,0
178102,0
178103,0
178104,1
178105,0
178106,1
178107,1
178108,0
178109,1
178110,1
178111,0
178112,0
178113,1
178114,1
178115,1
178116,0
178117,1
178118,1
178119,0
178120,1
178121,1
178122,0
178123,1
178124,0
178125,0
178126,1
178127,0
178128,0
178129,1
178130,1
178131,0
178132,0
178133,0
178134,1
178135,0
178136,1
178137,0
178138,0
178139,1
178140,1
178141,0
178142,1
178143,1
178144,0
178145,1
178146,0
178147,0
178148,0
178149,1
178150,1
178151,1
178152,0
178153,1
178154,0
178155,1
178156,1
178157,1
178158,0
178159,0
178160,0
178161,0
178162,0
178163,0
178164,0
178165,1
178166,0
178167,0
178168,1
178169,1
178170,0
178171,1
178172,0
178173,1
178174,0
178175,0
178176,1
178177,0
178178,1
178179,0
178180,0
178181,1
178182,1
178183,0
178184,1
178185,0
178186,0
178187,0
178188,0
178189,1
178190,0
178191,1
178192,0
178193,1
178194,1
178195,1
178196,0
178197,1
178198,1
178199,1
178200,0
178201,0
178202,0
178203,0
178204,1
178205,0
178206,0
178207,0
178208,1
178209,0
178210,1
178211,0
178212,1
178213,1
178214,0
178215,1
178216,0
178217,0
178218,0
178219,1
178220,1
178221,1
178222,0
178223,1
178224,1
178225,1
178226,1
178227,1
178228,0
178229,0
178230,1
178231,1
178232,0
178233,0
178234,0
178235,1
178236,0
178237,0
178238,0
178239,1
178240,0
178241,0
178242,1
178243,1
178244,1
178245,0
178246,0
178247,1
178248,0
178249,1
178250,0
178251,0
178252,1
178253,0
178254,0
178255,1
178256,0
178257,0
178258,0
178259,1
178260,1
178261,1
178262,0
178263,0
178264,0
178265,0
178266,1
178267,0
178268,1
178269,0
178270,1
178271,1
178272,1
178273,0
178274,0
178275,1
178276,0
178277,1
178278,1
178279,0
178280,0
178281,1
178282,0
178283,0
178284,1
178285,0
178286,0
178287,0
178288,1
178289,1
178290,0
178291,0
178292,1
178293,1
178294,0
178295,1
178296,1
178297,1
178298,1
178299,1
178300,1
178301,1
178302,0
178303,0
178304,1
178305,0
178306,1
178307,1
178308,0
178309,0
178310,0
178311,0
178312,1
178313,1
178314,0
178315,1
178316,0
178317,1
178318,1
178319,0
178320,0
178321,0
178322,0
178323,0
178324,1
178325,0
178326,1
178327,0
178328,1
178329,1
178330,0
178331,1
178332,0
178333,1
178334,1
178335,0
178336,1
178337,0
178338,1
178339,0
178340,0
178341,0
178342,1
178343,1
178344,0
178345,1
178346,0
178347,0
178348,0
178349,1
178350,0
178351,1
178352,0
178353,1
178354,0
178355,0
178356,0
178357,0
178358,0
178359,0
178360,1
178361,1
178362,0
178363,0
178364,0
178365,0
178366,0
178367,1
178368,0
178369,1
178370,1
178371,1
178372,1
178373,0
178374,1
178375,1
178376,1
178377,0
178378,0
178379,1
178380,1
178381,0
178382,0
178383,0
178384,0
178385,1
178386,1
178387,1
178388,1
178389,0
178390,0
178391,0
178392,0
178393,0
178394,1
178395,1
178396,0
178397,1
178398,0
178399,0
178400,0
178401,0
178402,0
178403,1
178404,0
178405,0
178406,1
178407,1
178408,0
178409,0
178410,0
178411,1
178412,1
178413,0
178414,0
178415,0
178416,1
178417,1
178418,1
178419,0
178420,0
178421,0
178422,0
178423,1
178424,0
178425,1
178426,1
178427,1
178428,1
178429,1
178430,0
178431,1
178432,0
178433,0
178434,0
178435,0
178436,1
178437,1
178438,1
178439,1
178440,0
178441,1
178442,1
178443,1
178444,0
178445,1
178446,1
178447,0
178448,0
178449,0
178450,0
178451,1
178452,1
178453,1
178454,0
178455,0
178456,0
178457,0
178458,1
178459,0
178460,1
178461,0
178462,0
178463,1
178464,1
178465,0
178466,1
178467,1
178468,1
178469,0
178470,1
178471,1
178472,0
178473,1
178474,0
178475,0
178476,1
178477,0
178478,0
178479,0
178480,0
178481,1
178482,0
178483,1
178484,0
178485,0
178486,1
178487,0
178488,0
178489,0
178490,0
178491,0
178492,1
178493,0
178494,0
178495,1
178496,1
178497,1
178498,0
178499,0
178500,0
178501,0
178502,1
178503,0
178504,0
178505,0
178506,0
178507,0
178508,1
178509,0
178510,1
178511,1
178512,1
178513,0
178514,1
178515,0
178516,1
178517,0
178518,0
178519,0
178520,1
178521,1
178522,0
178523,1
178524,1
178525,1
178526,1
178527,1
178528,0
178529,1
178530,1
178531,1
178532,0
178533,0
178534,1
178535,0
178536,1
178537,0
178538,0
178539,1
178540,0
178541,0
178542,0
178543,1
178544,1
178545,0
178546,1
178547,0
178548,0
178549,1
178550,1
178551,0
178552,1
178553,1
178554,0
178555,0
178556,0
178557,1
178558,1
178559,1
178560,1
178561,0
178562,1
178563,1
178564,0
178565,0
178566,0
178567,0
178568,1
178569,0
178570,1
178571,0
178572,0
178573,1
178574,1
178575,1
178576,0
178577,1
178578,1
178579,1
178580,1
178581,1
178582,1
178583,0
178584,1
178585,1
178586,0
178587,0
178588,0
178589,1
178590,0
178591,1
178592,1
178593,0
178594,1
178595,1
178596,0
178597,1
178598,1
178599,1
178600,0
178601,0
178602,0
178603,1
178604,1
178605,1
178606,1
178607,1
178608,1
178609,0
178610,0
178611,1
178612,0
178613,1
178614,0
178615,1
178616,1
178617,0
178618,0
178619,1
178620,0
178621,1
178622,1
178623,1
178624,0
178625,0
178626,1
178627,0
178628,0
178629,0
178630,1
178631,0
178632,0
178633,0
178634,0
178635,0
178636,0
178637,0
178638,0
178639,1
178640,0
178641,0
178642,1
178643,1
178644,1
178645,1
178646,1
178647,0
178648,0
178649,1
178650,1
178651,0
178652,1
178653,0
178654,1
178655,1
178656,1
178657,1
178658,1
178659,1
178660,1
178661,0
178662,0
178663,1
178664,0
178665,1
178666,1
178667,1
178668,0
178669,1
178670,0
178671,0
178672,1
178673,0
178674,0
178675,1
178676,0
178677,1
178678,1
178679,1
178680,1
178681,0
178682,0
178683,1
178684,1
178685,1
178686,0
178687,0
178688,1
178689,0
178690,0
178691,1
178692,1
178693,0
178694,0
178695,1
178696,0
178697,1
178698,0
178699,0
178700,0
178701,0
178702,1
178703,1
178704,0
178705,0
178706,1
178707,1
178708,1
178709,1
178710,0
178711,1
178712,1
178713,0
178714,0
178715,0
178716,1
178717,0
178718,0
178719,0
178720,1
178721,0
178722,0
178723,1
178724,1
178725,1
178726,1
178727,0
178728,0
178729,0
178730,0
178731,1
178732,1
178733,1
178734,0
178735,0
178736,0
178737,0
178738,1
178739,1
178740,0
178741,0
178742,0
178743,1
178744,0
178745,0
178746,0
178747,0
178748,1
178749,1
178750,0
178751,0
178752,1
178753,0
178754,0
178755,0
178756,1
178757,0
178758,1
178759,0
178760,1
178761,0
178762,0
178763,1
178764,0
178765,1
178766,1
178767,0
178768,0
178769,1
178770,0
178771,0
178772,0
178773,0
178774,1
178775,1
178776,0
178777,1
178778,0
178779,0
178780,0
178781,1
178782,1
178783,1
178784,0
178785,0
178786,0
178787,0
178788,1
178789,0
178790,0
178791,1
178792,0
178793,0
178794,0
178795,0
178796,0
178797,1
178798,0
178799,1
178800,0
178801,0
178802,0
178803,1
178804,0
178805,1
178806,0
178807,0
178808,0
178809,1
178810,0
178811,0
178812,1
178813,0
178814,0
178815,1
178816,0
178817,0
178818,1
178819,0
178820,0
178821,1
178822,1
178823,1
178824,1
178825,0
178826,0
178827,1
178828,1
178829,1
178830,0
178831,1
178832,1
178833,1
178834,0
178835,0
178836,1
178837,1
178838,1
178839,1
178840,1
178841,1
178842,0
178843,1
178844,0
178845,1
178846,1
178847,1
178848,1
178849,0
178850,1
178851,1
178852,1
178853,0
178854,1
178855,0
178856,1
178857,0
178858,0
178859,0
178860,0
178861,0
178862,0
178863,0
178864,0
178865,1
178866,0
178867,0
178868,0
178869,0
178870,1
178871,0
178872,1
178873,0
178874,0
178875,0
178876,0
178877,1
178878,1
178879,0
178880,0
178881,0
178882,1
178883,0
178884,1
178885,1
178886,1
178887,0
178888,1
178889,1
178890,1
178891,1
178892,0
